country,country_code_m49,year,month,temp_change_c
Panama,591,2020,1,2.028
Panama,591,2021,1,1.175
Panama,591,2022,1,1.194
Panama,591,2023,1,0.973
Panama,591,2024,1,2.376
Panama,591,2025,1,1.711
Panama,591,2020,2,1.968
Panama,591,2021,2,1.314
Panama,591,2022,2,1.366
Panama,591,2023,2,1.208
Panama,591,2024,2,2.332
Panama,591,2025,2,1.767
Panama,591,2020,3,1.551
Panama,591,2021,3,0.686
Panama,591,2022,3,1.328
Panama,591,2023,3,0.869
Panama,591,2024,3,2.46
Panama,591,2025,3,1.589
Panama,591,2020,4,1.751
Panama,591,2021,4,0.514
Panama,591,2022,4,0.922
Panama,591,2023,4,1.18
Panama,591,2024,4,2.421
Panama,591,2025,4,2.112
Panama,591,2020,5,1.849
Panama,591,2021,5,1.446
Panama,591,2022,5,0.887
Panama,591,2023,5,2.122
Panama,591,2024,5,2.102
Panama,591,2025,5,2.038
Panama,591,2020,6,1.653
Panama,591,2021,6,0.871
Panama,591,2022,6,0.346
Panama,591,2023,6,2.054
Panama,591,2024,6,1.706
Panama,591,2025,6,0.93
Panama,591,2020,7,1.391
Panama,591,2021,7,0.872
Panama,591,2022,7,0.896
Panama,591,2023,7,2.265
Panama,591,2024,7,2.078
Panama,591,2025,7,1.925
Panama,591,2020,8,1.533
Panama,591,2021,8,1.097
Panama,591,2022,8,0.877
Panama,591,2023,8,2.123
Panama,591,2024,8,2.103
Panama,591,2025,8,2.14
Panama,591,2020,9,1.443
Panama,591,2021,9,1.573
Panama,591,2022,9,0.642
Panama,591,2023,9,2.611
Panama,591,2024,9,1.441
Panama,591,2025,9,2.144
Panama,591,2020,10,1.383
Panama,591,2021,10,1.518
Panama,591,2022,10,1.081
Panama,591,2023,10,1.65
Panama,591,2024,10,2.23
Panama,591,2025,10,1.909
Panama,591,2020,11,0.691
Panama,591,2021,11,1.337
Panama,591,2022,11,0.267
Panama,591,2023,11,1.786
Panama,591,2024,11,0.144
Panama,591,2025,11,2.302
Panama,591,2020,12,1.349
Panama,591,2021,12,1.529
Panama,591,2022,12,0.981
Panama,591,2023,12,2.372
Panama,591,2024,12,1.813
Panama,591,2025,12,2.1
Papua New Guinea,598,2020,1,0.942
Papua New Guinea,598,2021,1,0.768
Papua New Guinea,598,2022,1,0.076
Papua New Guinea,598,2023,1,0.364
Papua New Guinea,598,2024,1,1.001
Papua New Guinea,598,2025,1,0.756
Papua New Guinea,598,2020,2,0.985
Papua New Guinea,598,2021,2,0.489
Papua New Guinea,598,2022,2,0.296
Papua New Guinea,598,2023,2,0.453
Papua New Guinea,598,2024,2,1.503
Papua New Guinea,598,2025,2,0.707
Papua New Guinea,598,2020,3,0.587
Papua New Guinea,598,2021,3,0.479
Papua New Guinea,598,2022,3,0.446
Papua New Guinea,598,2023,3,0.722
Papua New Guinea,598,2024,3,0.716
Papua New Guinea,598,2025,3,0.795
Papua New Guinea,598,2020,4,0.687
Papua New Guinea,598,2021,4,0.425
Papua New Guinea,598,2022,4,0.692
Papua New Guinea,598,2023,4,0.525
Papua New Guinea,598,2024,4,1.126
Papua New Guinea,598,2025,4,0.59
Papua New Guinea,598,2020,5,0.88
Papua New Guinea,598,2021,5,0.932
Papua New Guinea,598,2022,5,0.913
Papua New Guinea,598,2023,5,0.545
Papua New Guinea,598,2024,5,1.212
Papua New Guinea,598,2025,5,0.923
Papua New Guinea,598,2020,6,0.92
Papua New Guinea,598,2021,6,1.186
Papua New Guinea,598,2022,6,1.214
Papua New Guinea,598,2023,6,0.868
Papua New Guinea,598,2024,6,0.651
Papua New Guinea,598,2025,6,1.026
Papua New Guinea,598,2020,7,0.902
Papua New Guinea,598,2021,7,1.441
Papua New Guinea,598,2022,7,1.559
Papua New Guinea,598,2023,7,0.987
Papua New Guinea,598,2024,7,0.663
Papua New Guinea,598,2025,7,1.399
Papua New Guinea,598,2020,8,0.504
Papua New Guinea,598,2021,8,1.794
Papua New Guinea,598,2022,8,1.45
Papua New Guinea,598,2023,8,0.575
Papua New Guinea,598,2024,8,1.335
Papua New Guinea,598,2025,8,0.653
Papua New Guinea,598,2020,9,0.812
Papua New Guinea,598,2021,9,1.791
Papua New Guinea,598,2022,9,1.642
Papua New Guinea,598,2023,9,0.591
Papua New Guinea,598,2024,9,1.462
Papua New Guinea,598,2025,9,0.989
Papua New Guinea,598,2020,10,0.921
Papua New Guinea,598,2021,10,0.835
Papua New Guinea,598,2022,10,1.574
Papua New Guinea,598,2023,10,-0.04
Papua New Guinea,598,2024,10,1.033
Papua New Guinea,598,2025,10,1.015
Papua New Guinea,598,2020,11,0.788
Papua New Guinea,598,2021,11,0.594
Papua New Guinea,598,2022,11,1.464
Papua New Guinea,598,2023,11,0.739
Papua New Guinea,598,2024,11,1.121
Papua New Guinea,598,2025,11,0.603
Papua New Guinea,598,2020,12,0.625
Papua New Guinea,598,2021,12,0.423
Papua New Guinea,598,2022,12,0.014
Papua New Guinea,598,2023,12,0.719
Papua New Guinea,598,2024,12,0.557
Papua New Guinea,598,2025,12,0.757
Paraguay,600,2020,1,1.261
Paraguay,600,2021,1,-0.041
Paraguay,600,2022,1,2.914
Paraguay,600,2023,1,0.997
Paraguay,600,2024,1,1.841
Paraguay,600,2025,1,1.42
Paraguay,600,2020,2,0.786
Paraguay,600,2021,2,-0.282
Paraguay,600,2022,2,1.73
Paraguay,600,2023,2,-0.047
Paraguay,600,2024,2,2.125
Paraguay,600,2025,2,2.385
Paraguay,600,2020,3,2.691
Paraguay,600,2021,3,0.748
Paraguay,600,2022,3,0.672
Paraguay,600,2023,3,1.624
Paraguay,600,2024,3,3.792
Paraguay,600,2025,3,1.154
Paraguay,600,2020,4,1.152
Paraguay,600,2021,4,1.61
Paraguay,600,2022,4,2.264
Paraguay,600,2023,4,0.719
Paraguay,600,2024,4,3.214
Paraguay,600,2025,4,-0.035
Paraguay,600,2020,5,0.229
Paraguay,600,2021,5,0.346
Paraguay,600,2022,5,-1.123
Paraguay,600,2023,5,1.005
Paraguay,600,2024,5,-0.645
Paraguay,600,2025,5,2.238
Paraguay,600,2020,6,2.375
Paraguay,600,2021,6,-0.141
Paraguay,600,2022,6,-0.614
Paraguay,600,2023,6,1.828
Paraguay,600,2024,6,4.61
Paraguay,600,2025,6,-0.796
Paraguay,600,2020,7,0.765
Paraguay,600,2021,7,0.348
Paraguay,600,2022,7,4.036
Paraguay,600,2023,7,2.721
Paraguay,600,2024,7,-0.204
Paraguay,600,2025,7,0.231
Paraguay,600,2020,8,2.534
Paraguay,600,2021,8,1.642
Paraguay,600,2022,8,0.892
Paraguay,600,2023,8,3.538
Paraguay,600,2024,8,1.236
Paraguay,600,2025,8,-0.064
Paraguay,600,2020,9,2.13
Paraguay,600,2021,9,4.019
Paraguay,600,2022,9,-0.997
Paraguay,600,2023,9,3.602
Paraguay,600,2024,9,2.771
Paraguay,600,2025,9,2.047
Paraguay,600,2020,10,3.248
Paraguay,600,2021,10,0.867
Paraguay,600,2022,10,-0.568
Paraguay,600,2023,10,2.818
Paraguay,600,2024,10,2.662
Paraguay,600,2025,10,0.005
Paraguay,600,2020,11,1.217
Paraguay,600,2021,11,0.424
Paraguay,600,2022,11,-0.892
Paraguay,600,2023,11,2.873
Paraguay,600,2024,11,1.731
Paraguay,600,2025,11,0.325
Paraguay,600,2020,12,0.804
Paraguay,600,2021,12,1.639
Paraguay,600,2022,12,1.53
Paraguay,600,2023,12,2.021
Paraguay,600,2024,12,-0.535
Paraguay,600,2025,12,0.269
Peru,604,2020,1,1.365
Peru,604,2021,1,0.87
Peru,604,2022,1,0.972
Peru,604,2023,1,0.615
Peru,604,2024,1,2.485
Peru,604,2025,1,1.198
Peru,604,2020,2,1.362
Peru,604,2021,2,1.078
Peru,604,2022,2,0.334
Peru,604,2023,2,1.156
Peru,604,2024,2,2.313
Peru,604,2025,2,1.316
Peru,604,2020,3,1.783
Peru,604,2021,3,1.163
Peru,604,2022,3,0.267
Peru,604,2023,3,1.462
Peru,604,2024,3,1.868
Peru,604,2025,3,1.124
Peru,604,2020,4,2.013
Peru,604,2021,4,0.987
Peru,604,2022,4,0.288
Peru,604,2023,4,2.089
Peru,604,2024,4,2.325
Peru,604,2025,4,1.108
Peru,604,2020,5,1.332
Peru,604,2021,5,1.074
Peru,604,2022,5,0.122
Peru,604,2023,5,2.164
Peru,604,2024,5,1.52
Peru,604,2025,5,1.305
Peru,604,2020,6,1.522
Peru,604,2021,6,1.277
Peru,604,2022,6,0.017
Peru,604,2023,6,2.069
Peru,604,2024,6,1.642
Peru,604,2025,6,1.384
Peru,604,2020,7,1.355
Peru,604,2021,7,1.336
Peru,604,2022,7,0.854
Peru,604,2023,7,3.186
Peru,604,2024,7,1.63
Peru,604,2025,7,1.369
Peru,604,2020,8,1.637
Peru,604,2021,8,1.176
Peru,604,2022,8,0.356
Peru,604,2023,8,2.896
Peru,604,2024,8,1.749
Peru,604,2025,8,0.982
Peru,604,2020,9,1.018
Peru,604,2021,9,1.096
Peru,604,2022,9,0.641
Peru,604,2023,9,2.609
Peru,604,2024,9,1.968
Peru,604,2025,9,1.107
Peru,604,2020,10,2.06
Peru,604,2021,10,1.13
Peru,604,2022,10,0.472
Peru,604,2023,10,2.705
Peru,604,2024,10,2.103
Peru,604,2025,10,1.077
Peru,604,2020,11,2.049
Peru,604,2021,11,0.849
Peru,604,2022,11,0.892
Peru,604,2023,11,2.167
Peru,604,2024,11,1.429
Peru,604,2025,11,0.971
Peru,604,2020,12,1.062
Peru,604,2021,12,0.934
Peru,604,2022,12,1.028
Peru,604,2023,12,1.953
Peru,604,2024,12,1.264
Peru,604,2025,12,1.053
Philippines,608,2020,1,1.565
Philippines,608,2021,1,0.846
Philippines,608,2022,1,0.998
Philippines,608,2023,1,0.931
Philippines,608,2024,1,1.277
Philippines,608,2025,1,1.13
Philippines,608,2020,2,1.024
Philippines,608,2021,2,0.986
Philippines,608,2022,2,1.424
Philippines,608,2023,2,1.151
Philippines,608,2024,2,1.448
Philippines,608,2025,2,1.013
Philippines,608,2020,3,1.441
Philippines,608,2021,3,1.266
Philippines,608,2022,3,1.476
Philippines,608,2023,3,0.931
Philippines,608,2024,3,1.265
Philippines,608,2025,3,0.926
Philippines,608,2020,4,1.237
Philippines,608,2021,4,0.578
Philippines,608,2022,4,0.505
Philippines,608,2023,4,1.035
Philippines,608,2024,4,1.856
Philippines,608,2025,4,1.101
Philippines,608,2020,5,1.472
Philippines,608,2021,5,1.259
Philippines,608,2022,5,0.744
Philippines,608,2023,5,1.37
Philippines,608,2024,5,1.712
Philippines,608,2025,5,0.83
Philippines,608,2020,6,1.339
Philippines,608,2021,6,1.095
Philippines,608,2022,6,1.092
Philippines,608,2023,6,1.325
Philippines,608,2024,6,1.297
Philippines,608,2025,6,0.616
Philippines,608,2020,7,1.424
Philippines,608,2021,7,1.313
Philippines,608,2022,7,1.226
Philippines,608,2023,7,1.418
Philippines,608,2024,7,1.132
Philippines,608,2025,7,0.942
Philippines,608,2020,8,1.168
Philippines,608,2021,8,1.254
Philippines,608,2022,8,0.862
Philippines,608,2023,8,1.755
Philippines,608,2024,8,1.44
Philippines,608,2025,8,0.654
Philippines,608,2020,9,1.474
Philippines,608,2021,9,1.098
Philippines,608,2022,9,1.346
Philippines,608,2023,9,1.519
Philippines,608,2024,9,1.096
Philippines,608,2025,9,0.409
Philippines,608,2020,10,0.609
Philippines,608,2021,10,1.061
Philippines,608,2022,10,1.151
Philippines,608,2023,10,1.58
Philippines,608,2024,10,1.223
Philippines,608,2025,10,0.749
Philippines,608,2020,11,1.268
Philippines,608,2021,11,1.501
Philippines,608,2022,11,1.503
Philippines,608,2023,11,1.674
Philippines,608,2024,11,1.491
Philippines,608,2025,11,1.327
Philippines,608,2020,12,1.435
Philippines,608,2021,12,0.958
Philippines,608,2022,12,0.994
Philippines,608,2023,12,2.077
Philippines,608,2024,12,1.164
Philippines,608,2025,12,1.061
Poland,616,2020,1,5.655
Poland,616,2021,1,2.44
Poland,616,2022,1,4.336
Poland,616,2023,1,6.185
Poland,616,2024,1,3.038
Poland,616,2025,1,5.541
Poland,616,2020,2,6.345
Poland,616,2021,2,1.037
Poland,616,2022,2,5.542
Poland,616,2023,2,3.838
Poland,616,2024,2,7.87
Poland,616,2025,2,1.75
Poland,616,2020,3,3.199
Poland,616,2021,3,1.87
Poland,616,2022,3,1.911
Poland,616,2023,3,3.222
Poland,616,2024,3,5.101
Poland,616,2025,3,4.641
Poland,616,2020,4,1.325
Poland,616,2021,4,-0.936
Poland,616,2022,4,-0.486
Poland,616,2023,4,0.453
Poland,616,2024,4,3.238
Poland,616,2025,4,2.952
Poland,616,2020,5,-1.055
Poland,616,2021,5,-0.358
Poland,616,2022,5,1.161
Poland,616,2023,5,0.456
Poland,616,2024,5,3.468
Poland,616,2025,5,-1.139
Poland,616,2020,6,2.043
Poland,616,2021,6,3.063
Poland,616,2022,6,2.531
Poland,616,2023,6,1.448
Poland,616,2024,6,2.213
Poland,616,2025,6,1.469
Poland,616,2020,7,0.752
Poland,616,2021,7,3.57
Poland,616,2022,7,1.553
Poland,616,2023,7,1.852
Poland,616,2024,7,2.939
Poland,616,2025,7,1.522
Poland,616,2020,8,2.941
Poland,616,2021,8,0.128
Poland,616,2022,8,3.685
Poland,616,2023,8,2.901
Poland,616,2024,8,3.463
Poland,616,2025,8,1.051
Poland,616,2020,9,2.083
Poland,616,2021,9,0.733
Poland,616,2022,9,-0.647
Poland,616,2023,9,4.471
Poland,616,2024,9,3.796
Poland,616,2025,9,2.251
Poland,616,2020,10,2.324
Poland,616,2021,10,1.002
Poland,616,2022,10,3.093
Poland,616,2023,10,2.707
Poland,616,2024,10,1.758
Poland,616,2025,10,0.291
Poland,616,2020,11,2.329
Poland,616,2021,11,1.775
Poland,616,2022,11,1.262
Poland,616,2023,11,0.885
Poland,616,2024,11,0.65
Poland,616,2025,11,1.1
Poland,616,2020,12,2.82
Poland,616,2021,12,0.257
Poland,616,2022,12,1.053
Poland,616,2023,12,2.666
Poland,616,2024,12,3.25
Poland,616,2025,12,3.228
Portugal,620,2020,1,0.975
Portugal,620,2021,1,-0.353
Portugal,620,2022,1,1.162
Portugal,620,2023,1,0.654
Portugal,620,2024,1,2.628
Portugal,620,2025,1,2.024
Portugal,620,2020,2,3.311
Portugal,620,2021,2,2.42
Portugal,620,2022,2,2.11
Portugal,620,2023,2,0.718
Portugal,620,2024,2,3.108
Portugal,620,2025,2,1.867
Portugal,620,2020,3,1.757
Portugal,620,2021,3,1.713
Portugal,620,2022,3,1.045
Portugal,620,2023,3,2.468
Portugal,620,2024,3,1.665
Portugal,620,2025,3,0.884
Portugal,620,2020,4,1.506
Portugal,620,2021,4,2.054
Portugal,620,2022,4,0.632
Portugal,620,2023,4,4.279
Portugal,620,2024,4,2.674
Portugal,620,2025,4,2.159
Portugal,620,2020,5,3.4
Portugal,620,2021,5,0.981
Portugal,620,2022,5,3.72
Portugal,620,2023,5,2.58
Portugal,620,2024,5,1.355
Portugal,620,2025,5,1.923
Portugal,620,2020,6,0.693
Portugal,620,2021,6,0.929
Portugal,620,2022,6,2.108
Portugal,620,2023,6,3.447
Portugal,620,2024,6,1.505
Portugal,620,2025,6,4.345
Portugal,620,2020,7,3.404
Portugal,620,2021,7,0.587
Portugal,620,2022,7,3.949
Portugal,620,2023,7,1.819
Portugal,620,2024,7,2.191
Portugal,620,2025,7,2.531
Portugal,620,2020,8,1.734
Portugal,620,2021,8,1.335
Portugal,620,2022,8,2.139
Portugal,620,2023,8,3.278
Portugal,620,2024,8,3.089
Portugal,620,2025,8,3.308
Portugal,620,2020,9,1.536
Portugal,620,2021,9,0.906
Portugal,620,2022,9,0.953
Portugal,620,2023,9,1.039
Portugal,620,2024,9,0.372
Portugal,620,2025,9,0.964
Portugal,620,2020,10,-0.142
Portugal,620,2021,10,2.139
Portugal,620,2022,10,3.295
Portugal,620,2023,10,3.225
Portugal,620,2024,10,1.611
Portugal,620,2025,10,3.381
Portugal,620,2020,11,2.46
Portugal,620,2021,11,-0.166
Portugal,620,2022,11,2.281
Portugal,620,2023,11,2.449
Portugal,620,2024,11,3.688
Portugal,620,2025,11,1.167
Portugal,620,2020,12,1.29
Portugal,620,2021,12,2.867
Portugal,620,2022,12,3.823
Portugal,620,2023,12,0.936
Portugal,620,2024,12,1.266
Portugal,620,2025,12,1.144
Puerto Rico,630,2020,1,1.29
Puerto Rico,630,2021,1,0.789
Puerto Rico,630,2022,1,0.668
Puerto Rico,630,2023,1,0.657
Puerto Rico,630,2024,1,1.781
Puerto Rico,630,2025,1,1.301
Puerto Rico,630,2020,2,1.469
Puerto Rico,630,2021,2,1.04
Puerto Rico,630,2022,2,0.629
Puerto Rico,630,2023,2,0.493
Puerto Rico,630,2024,2,1.046
Puerto Rico,630,2025,2,1.473
Puerto Rico,630,2020,3,0.674
Puerto Rico,630,2021,3,0.698
Puerto Rico,630,2022,3,0.765
Puerto Rico,630,2023,3,0.412
Puerto Rico,630,2024,3,1.438
Puerto Rico,630,2025,3,1.123
Puerto Rico,630,2020,4,1.401
Puerto Rico,630,2021,4,0.507
Puerto Rico,630,2022,4,0.199
Puerto Rico,630,2023,4,0.513
Puerto Rico,630,2024,4,1.376
Puerto Rico,630,2025,4,0.89
Puerto Rico,630,2020,5,1.677
Puerto Rico,630,2021,5,0.636
Puerto Rico,630,2022,5,0.753
Puerto Rico,630,2023,5,1.266
Puerto Rico,630,2024,5,1.791
Puerto Rico,630,2025,5,0.792
Puerto Rico,630,2020,6,1.407
Puerto Rico,630,2021,6,0.247
Puerto Rico,630,2022,6,0.791
Puerto Rico,630,2023,6,1.898
Puerto Rico,630,2024,6,1.939
Puerto Rico,630,2025,6,0.937
Puerto Rico,630,2020,7,1.346
Puerto Rico,630,2021,7,0.889
Puerto Rico,630,2022,7,0.795
Puerto Rico,630,2023,7,1.807
Puerto Rico,630,2024,7,1.787
Puerto Rico,630,2025,7,1.101
Puerto Rico,630,2020,8,1.28
Puerto Rico,630,2021,8,0.986
Puerto Rico,630,2022,8,1.019
Puerto Rico,630,2023,8,1.858
Puerto Rico,630,2024,8,1.554
Puerto Rico,630,2025,8,1.408
Puerto Rico,630,2020,9,1.104
Puerto Rico,630,2021,9,1.128
Puerto Rico,630,2022,9,0.964
Puerto Rico,630,2023,9,2.001
Puerto Rico,630,2024,9,1.775
Puerto Rico,630,2025,9,1.13
Puerto Rico,630,2020,10,0.957
Puerto Rico,630,2021,10,0.854
Puerto Rico,630,2022,10,0.608
Puerto Rico,630,2023,10,1.872
Puerto Rico,630,2024,10,1.99
Puerto Rico,630,2025,10,1.24
Puerto Rico,630,2020,11,0.66
Puerto Rico,630,2021,11,0.791
Puerto Rico,630,2022,11,0.813
Puerto Rico,630,2023,11,1.552
Puerto Rico,630,2024,11,1.108
Puerto Rico,630,2025,11,0.962
Puerto Rico,630,2020,12,0.782
Puerto Rico,630,2021,12,1.179
Puerto Rico,630,2022,12,0.257
Puerto Rico,630,2023,12,1.104
Puerto Rico,630,2024,12,1.509
Puerto Rico,630,2025,12,1.011
Qatar,634,2020,1,0.95
Qatar,634,2021,1,2.022
Qatar,634,2022,1,1.155
Qatar,634,2023,1,1.046
Qatar,634,2024,1,3.79
Qatar,634,2025,1,0.821
Qatar,634,2020,2,1.164
Qatar,634,2021,2,1.842
Qatar,634,2022,2,1.294
Qatar,634,2023,2,2.135
Qatar,634,2024,2,1.689
Qatar,634,2025,2,0.257
Qatar,634,2020,3,0.863
Qatar,634,2021,3,2.532
Qatar,634,2022,3,1.602
Qatar,634,2023,3,2.23
Qatar,634,2024,3,0.591
Qatar,634,2025,3,0.579
Qatar,634,2020,4,2.042
Qatar,634,2021,4,2.724
Qatar,634,2022,4,2.746
Qatar,634,2023,4,0.424
Qatar,634,2024,4,1.527
Qatar,634,2025,4,3.869
Qatar,634,2020,5,1.123
Qatar,634,2021,5,2.811
Qatar,634,2022,5,1.739
Qatar,634,2023,5,1.779
Qatar,634,2024,5,1.891
Qatar,634,2025,5,3.228
Qatar,634,2020,6,2.436
Qatar,634,2021,6,2.112
Qatar,634,2022,6,2.04
Qatar,634,2023,6,2.18
Qatar,634,2024,6,3.047
Qatar,634,2025,6,2.356
Qatar,634,2020,7,2.375
Qatar,634,2021,7,2.201
Qatar,634,2022,7,1.037
Qatar,634,2023,7,2.205
Qatar,634,2024,7,3.315
Qatar,634,2025,7,2.255
Qatar,634,2020,8,2.245
Qatar,634,2021,8,2.211
Qatar,634,2022,8,1.836
Qatar,634,2023,8,2.555
Qatar,634,2024,8,2.101
Qatar,634,2025,8,2.847
Qatar,634,2020,9,2.844
Qatar,634,2021,9,1.997
Qatar,634,2022,9,1.875
Qatar,634,2023,9,2.918
Qatar,634,2024,9,2.111
Qatar,634,2025,9,2.187
Qatar,634,2020,10,1.019
Qatar,634,2021,10,1.996
Qatar,634,2022,10,1.894
Qatar,634,2023,10,2.864
Qatar,634,2024,10,2.001
Qatar,634,2025,10,1.21
Qatar,634,2020,11,1.867
Qatar,634,2021,11,1.843
Qatar,634,2022,11,3.253
Qatar,634,2023,11,2.221
Qatar,634,2024,11,2.222
Qatar,634,2025,11,0.909
Qatar,634,2020,12,1.858
Qatar,634,2021,12,2.175
Qatar,634,2022,12,2.715
Qatar,634,2023,12,3.093
Qatar,634,2024,12,0.724
Qatar,634,2025,12,1.893
Republic of Korea,410,2020,1,4.408
Republic of Korea,410,2021,1,0.987
Republic of Korea,410,2022,1,1.374
Republic of Korea,410,2023,1,1.615
Republic of Korea,410,2024,1,2.543
Republic of Korea,410,2025,1,1.958
Republic of Korea,410,2020,2,3.335
Republic of Korea,410,2021,2,3.38
Republic of Korea,410,2022,2,0.031
Republic of Korea,410,2023,2,2.692
Republic of Korea,410,2024,2,3.819
Republic of Korea,410,2025,2,-0.607
Republic of Korea,410,2020,3,2.87
Republic of Korea,410,2021,3,4.104
Republic of Korea,410,2022,3,2.957
Republic of Korea,410,2023,3,4.484
Republic of Korea,410,2024,3,1.994
Republic of Korea,410,2025,3,2.755
Republic of Korea,410,2020,4,-0.096
Republic of Korea,410,2021,4,2.265
Republic of Korea,410,2022,4,2.731
Republic of Korea,410,2023,4,1.965
Republic of Korea,410,2024,4,3.671
Republic of Korea,410,2025,4,1.774
Republic of Korea,410,2020,5,1.123
Republic of Korea,410,2021,5,0.638
Republic of Korea,410,2022,5,1.737
Republic of Korea,410,2023,5,1.543
Republic of Korea,410,2024,5,1.203
Republic of Korea,410,2025,5,0.333
Republic of Korea,410,2020,6,2.49
Republic of Korea,410,2021,6,1.807
Republic of Korea,410,2022,6,2.16
Republic of Korea,410,2023,6,2.121
Republic of Korea,410,2024,6,2.544
Republic of Korea,410,2025,6,2.602
Republic of Korea,410,2020,7,-1.169
Republic of Korea,410,2021,7,2.562
Republic of Korea,410,2022,7,2.212
Republic of Korea,410,2023,7,1.785
Republic of Korea,410,2024,7,2.122
Republic of Korea,410,2025,7,3.144
Republic of Korea,410,2020,8,1.767
Republic of Korea,410,2021,8,0.512
Republic of Korea,410,2022,8,0.464
Republic of Korea,410,2023,8,1.594
Republic of Korea,410,2024,8,3.238
Republic of Korea,410,2025,8,2.524
Republic of Korea,410,2020,9,0.599
Republic of Korea,410,2021,9,1.847
Republic of Korea,410,2022,9,1.374
Republic of Korea,410,2023,9,2.778
Republic of Korea,410,2024,9,4.535
Republic of Korea,410,2025,9,3.082
Republic of Korea,410,2020,10,0.45
Republic of Korea,410,2021,10,1.843
Republic of Korea,410,2022,10,0.459
Republic of Korea,410,2023,10,1.635
Republic of Korea,410,2024,10,2.45
Republic of Korea,410,2025,10,2.518
Republic of Korea,410,2020,11,1.514
Republic of Korea,410,2021,11,1.67
Republic of Korea,410,2022,11,3.015
Republic of Korea,410,2023,11,0.537
Republic of Korea,410,2024,11,2.657
Republic of Korea,410,2025,11,1.795
Republic of Korea,410,2020,12,-0.098
Republic of Korea,410,2021,12,1.117
Republic of Korea,410,2022,12,-1.816
Republic of Korea,410,2023,12,1.183
Republic of Korea,410,2024,12,0.891
Republic of Korea,410,2025,12,1.201
Republic of Moldova,498,2020,1,4.513
Republic of Moldova,498,2021,1,3.505
Republic of Moldova,498,2022,1,3.512
Republic of Moldova,498,2023,1,5.794
Republic of Moldova,498,2024,1,3.099
Republic of Moldova,498,2025,1,6.398
Republic of Moldova,498,2020,2,6.0
Republic of Moldova,498,2021,2,1.671
Republic of Moldova,498,2022,2,5.348
Republic of Moldova,498,2023,2,3.493
Republic of Moldova,498,2024,2,8.021
Republic of Moldova,498,2025,2,-0.481
Republic of Moldova,498,2020,3,5.374
Republic of Moldova,498,2021,3,1.222
Republic of Moldova,498,2022,3,0.736
Republic of Moldova,498,2023,3,4.133
Republic of Moldova,498,2024,3,3.976
Republic of Moldova,498,2025,3,5.838
Republic of Moldova,498,2020,4,0.888
Republic of Moldova,498,2021,4,-1.325
Republic of Moldova,498,2022,4,0.57
Republic of Moldova,498,2023,4,-0.406
Republic of Moldova,498,2024,4,4.327
Republic of Moldova,498,2025,4,0.674
Republic of Moldova,498,2020,5,-0.926
Republic of Moldova,498,2021,5,-0.132
Republic of Moldova,498,2022,5,0.671
Republic of Moldova,498,2023,5,0.402
Republic of Moldova,498,2024,5,0.32
Republic of Moldova,498,2025,5,-1.743
Republic of Moldova,498,2020,6,2.205
Republic of Moldova,498,2021,6,0.919
Republic of Moldova,498,2022,6,2.282
Republic of Moldova,498,2023,6,1.212
Republic of Moldova,498,2024,6,3.125
Republic of Moldova,498,2025,6,1.34
Republic of Moldova,498,2020,7,1.998
Republic of Moldova,498,2021,7,2.775
Republic of Moldova,498,2022,7,1.916
Republic of Moldova,498,2023,7,2.2
Republic of Moldova,498,2024,7,4.419
Republic of Moldova,498,2025,7,2.656
Republic of Moldova,498,2020,8,2.622
Republic of Moldova,498,2021,8,1.318
Republic of Moldova,498,2022,8,3.18
Republic of Moldova,498,2023,8,3.923
Republic of Moldova,498,2024,8,3.919
Republic of Moldova,498,2025,8,1.292
Republic of Moldova,498,2020,9,3.641
Republic of Moldova,498,2021,9,-0.57
Republic of Moldova,498,2022,9,0.175
Republic of Moldova,498,2023,9,4.15
Republic of Moldova,498,2024,9,3.593
Republic of Moldova,498,2025,9,1.539
Republic of Moldova,498,2020,10,4.546
Republic of Moldova,498,2021,10,-0.517
Republic of Moldova,498,2022,10,2.149
Republic of Moldova,498,2023,10,4.355
Republic of Moldova,498,2024,10,1.487
Republic of Moldova,498,2025,10,-0.121
Republic of Moldova,498,2020,11,0.374
Republic of Moldova,498,2021,11,2.085
Republic of Moldova,498,2022,11,1.386
Republic of Moldova,498,2023,11,1.99
Republic of Moldova,498,2024,11,-1.312
Republic of Moldova,498,2025,11,3.541
Republic of Moldova,498,2020,12,2.507
Republic of Moldova,498,2021,12,1.124
Republic of Moldova,498,2022,12,2.13
Republic of Moldova,498,2023,12,3.044
Republic of Moldova,498,2024,12,2.43
Republic of Moldova,498,2025,12,2.34
Réunion,638,2020,1,0.617
Réunion,638,2021,1,1.368
Réunion,638,2022,1,0.769
Réunion,638,2023,1,0.87
Réunion,638,2024,1,1.921
Réunion,638,2025,1,2.322
Réunion,638,2020,2,0.912
Réunion,638,2021,2,1.163
Réunion,638,2022,2,1.064
Réunion,638,2023,2,0.715
Réunion,638,2024,2,1.266
Réunion,638,2025,2,2.217
Réunion,638,2020,3,1.229
Réunion,638,2021,3,1.18
Réunion,638,2022,3,1.381
Réunion,638,2023,3,0.832
Réunion,638,2024,3,1.133
Réunion,638,2025,3,2.184
Réunion,638,2020,4,1.103
Réunion,638,2021,4,1.554
Réunion,638,2022,4,1.205
Réunion,638,2023,4,2.156
Réunion,638,2024,4,1.607
Réunion,638,2025,4,2.508
Réunion,638,2020,5,0.85
